path	deprecated	experimental	chrome	chrome_android
api.CSSMathClamp	false	false	100	100
api.CSSMathClamp.CSSMathClamp	false	false	100	100
api.CSSMathClamp.lower	false	false	100	100
api.CSSMathClamp.upper	false	false	100	100
api.CSSMathClamp.value	false	false	100	100
api.CSSMathInvert	false	false	66	66
api.CSSMathInvert.CSSMathInvert	false	false	66	66
api.CSSMathInvert.value	false	false	66	66
api.CSSMathMax	false	false	66	66
api.CSSMathMax.CSSMathMax	false	true	66	66
api.CSSMathMax.values	false	false	66	66
api.CSSMathMin	false	false	66	66
api.CSSMathMin.CSSMathMin	false	true	66	66
api.CSSMathMin.values	false	false	66	66
api.CSSMathNegate	false	false	66	66
api.CSSMathNegate.CSSMathNegate	false	false	66	66
api.CSSMathNegate.value	false	false	66	66
api.CSSMathProduct	false	false	66	66
api.CSSMathProduct.CSSMathProduct	false	true	66	66
api.CSSMathProduct.values	false	false	66	66
api.CSSMathSum	false	false	66	66
api.CSSMathSum.CSSMathSum	false	true	66	66
api.CSSMathSum.values	false	false	66	66
api.CSSMathValue	false	false	66	66
api.CSSMathValue.operator	false	false	66	66
api.CSSMatrixComponent	false	false	66	66
api.CSSMatrixComponent.CSSMatrixComponent	false	false	66	66
api.CSSMatrixComponent.matrix	false	false	66	66
api.CSSMediaRule	false	false	1	18
api.CSSMediaRule.media	false	false	1	18
api.CSSNamespaceRule	false	false	47	47
api.CSSNamespaceRule.namespaceURI	false	false	47	47
api.CSSNamespaceRule.prefix	false	false	47	47
api.CSSNumericArray	false	false	66	66
api.CSSNumericArray.@@iterator	false	false	66	66
api.CSSNumericArray.entries	false	false	66	66
api.CSSNumericArray.forEach	false	false	66	66
api.CSSNumericArray.keys	false	false	66	66
api.CSSNumericArray.length	false	false	66	66
api.CSSNumericArray.values	false	false	66	66
api.CSSNumericValue	false	false	66	66
api.CSSNumericValue.add	false	false	66	66
api.CSSNumericValue.div	false	false	66	66
api.CSSNumericValue.equals	false	false	66	66
api.CSSNumericValue.max	false	false	66	66
api.CSSNumericValue.min	false	false	66	66
api.CSSNumericValue.mul	false	false	66	66
api.CSSNumericValue.parse_static	false	false	66	66
api.CSSNumericValue.sub	false	false	66	66
api.CSSNumericValue.to	false	false	66	66
api.CSSNumericValue.toSum	false	false	66	66
api.CSSNumericValue.type	false	false	66	66
api.CSSPageRule	false	false	1	18
api.CSSPageRule.selectorText	false	false	1	18
api.CSSPageRule.style	false	false	1	18
api.CSSPerspective	false	false	66	66
api.CSSPerspective.CSSPerspective	false	false	66	66
api.CSSPerspective.length	false	false	66	66
api.CSSPositionValue	true	false	66	66
api.CSSPositionValue.CSSPositionValue	true	false	66	66
api.CSSPositionValue.x	true	false	66	66
api.CSSPositionValue.y	true	false	66	66
api.CSSPrimitiveValue	true	false	removed	removed
api.CSSPrimitiveValue.getCounterValue	true	false	removed	removed
api.CSSPrimitiveValue.getFloatValue	true	false	removed	removed
api.CSSPrimitiveValue.getRGBColorValue	true	false	removed	removed
api.CSSPrimitiveValue.getRectValue	true	false	removed	removed
api.CSSPrimitiveValue.getStringValue	true	false	removed	removed
api.CSSPrimitiveValue.primitiveType	true	false	false	false
api.CSSPrimitiveValue.setFloatValue	true	false	removed	removed
api.CSSPrimitiveValue.setStringValue	true	false	removed	removed
api.CSSPropertyRule	false	false	85	85
api.CSSPropertyRule.inherits	false	false	85	85
api.CSSPropertyRule.initialValue	false	false	85	85
api.CSSPropertyRule.name	false	false	85	85
api.CSSPropertyRule.syntax	false	false	85	85
api.CSSPseudoElement	false	true	false	false
api.CSSPseudoElement.element	false	true	false	false
api.CSSPseudoElement.type	false	true	false	false
api.CSSRotate	false	false	66	66
api.CSSRotate.CSSRotate	false	false	66	66
api.CSSRotate.angle	false	false	66	66
api.CSSRotate.x	false	false	66	66
api.CSSRotate.y	false	false	66	66
api.CSSRotate.z	false	false	66	66
api.CSSRule	false	false	1	18
api.CSSRule.cssText	false	false	1	18
api.CSSRule.parentRule	false	false	1	18
api.CSSRule.parentStyleSheet	false	false	1	18
api.CSSRule.type	true	false	1	18
api.CSSRuleList	false	false	1	18
api.CSSRuleList.item	false	false	1	18
api.CSSRuleList.length	false	false	1	18
api.CSSScale	false	false	66	66
api.CSSScale.CSSScale	false	false	66	66
api.CSSScale.x	false	false	66	66
api.CSSScale.y	false	false	66	66
api.CSSScale.z	false	false	66	66
api.CSSSkew	false	false	66	66
api.CSSSkew.CSSSkew	false	false	66	66
api.CSSSkew.ax	false	false	66	66
api.CSSSkew.ay	false	false	66	66
api.CSSSkewX	false	false	66	66
api.CSSSkewX.CSSSkewX	false	false	66	66
api.CSSSkewX.ax	false	false	66	66
api.CSSSkewY	false	false	66	66
api.CSSSkewY.CSSSkewY	false	false	66	66
api.CSSSkewY.ay	false	false	66	66
api.CSSStyleDeclaration	false	false	1	18
api.CSSStyleDeclaration.@@iterator	false	false	51	51
api.CSSStyleDeclaration.cssFloat	false	false	1	18
api.CSSStyleDeclaration.cssText	false	false	1	18
api.CSSStyleDeclaration.getPropertyCSSValue	true	false	removed	removed
api.CSSStyleDeclaration.getPropertyPriority	false	false	1	18
api.CSSStyleDeclaration.getPropertyValue	false	false	1	18
api.CSSStyleDeclaration.item	false	false	1	18
api.CSSStyleDeclaration.length	false	false	1	18
api.CSSStyleDeclaration.parentRule	false	false	1	18
api.CSSStyleDeclaration.removeProperty	false	false	1	18
api.CSSStyleDeclaration.setProperty	false	false	1	18
api.CSSStyleRule	false	false	1	18
api.CSSStyleRule.cssRules	false	false	112	112
api.CSSStyleRule.deleteRule	false	false	112	112
api.CSSStyleRule.insertRule	false	false	112	112
api.CSSStyleRule.selectorText	false	false	1	18
api.CSSStyleRule.style	false	false	1	18
api.CSSStyleRule.styleMap	false	false	66	66
api.CSSStyleSheet	false	false	1	18
api.CSSStyleSheet.CSSStyleSheet	false	false	73	73
api.CSSStyleSheet.addRule	true	false	1	18
api.CSSStyleSheet.cssRules	false	false	1	18
api.CSSStyleSheet.deleteRule	false	false	1	18
api.CSSStyleSheet.insertRule	false	false	1	18
api.CSSStyleSheet.insertRule.index_parameter_optional	false	false	1	18
api.CSSStyleSheet.ownerRule	false	false	1	18
api.CSSStyleSheet.removeRule	true	false	1	18
api.CSSStyleSheet.replace	false	false	73	73
api.CSSStyleSheet.replaceSync	false	false	73	73
api.CSSStyleSheet.rules	true	false	1	18
api.CSSStyleValue	false	false	66	66
api.CSSStyleValue.parseAll_static	false	false	66	66
api.CSSStyleValue.parse_static	false	false	66	66
api.CSSStyleValue.toString	false	false	66	66
api.CSSSupportsRule	false	false	28	28
api.CSSTransformComponent	false	false	66	66
api.CSSTransformComponent.is2D	false	false	66	66
api.CSSTransformComponent.toMatrix	false	false	66	66
api.CSSTransformComponent.toString	false	false	66	66
api.CSSTransformValue	false	false	66	66
api.CSSTransformValue.@@iterator	false	false	66	66
api.CSSTransformValue.CSSTransformValue	false	false	66	66
api.CSSTransformValue.entries	false	false	66	66
api.CSSTransformValue.forEach	false	false	66	66
api.CSSTransformValue.is2D	false	false	66	66
api.CSSTransformValue.keys	false	false	66	66
api.CSSTransformValue.length	false	false	66	66
api.CSSTransformValue.toMatrix	false	false	66	66
api.CSSTransformValue.values	false	false	66	66
api.CSSTransition	false	false	84	84
api.CSSTransition.transitionProperty	false	false	84	84
api.CSSTranslate	false	false	66	66
api.CSSTranslate.CSSTranslate	false	false	66	66
api.CSSTranslate.x	false	false	66	66
api.CSSTranslate.y	false	false	66	66
api.CSSTranslate.z	false	false	66	66
api.CSSUnitValue	false	false	66	66
api.CSSUnitValue.CSSUnitValue	false	false	66	66
api.CSSUnitValue.unit	false	false	66	66
api.CSSUnitValue.value	false	false	66	66
api.CSSUnparsedValue	false	false	66	66
api.CSSUnparsedValue.@@iterator	false	false	66	66
api.CSSUnparsedValue.CSSUnparsedValue	false	false	66	66
api.CSSUnparsedValue.entries	false	false	66	66
api.CSSUnparsedValue.forEach	false	false	66	66
api.CSSUnparsedValue.keys	false	false	66	66
api.CSSUnparsedValue.length	false	false	66	66
api.CSSUnparsedValue.values	false	false	66	66
api.CSSValue	true	false	false	false
api.CSSValue.cssText	true	false	false	false
api.CSSValue.cssValueType	true	false	false	false
api.CSSValueList	true	false	false	false
api.CSSValueList.item	true	false	false	false
api.CSSValueList.length	true	false	false	false
api.CSSVariableReferenceValue	false	false	66	66
api.CSSVariableReferenceValue.CSSVariableReferenceValue	false	false	66	66
api.CSSVariableReferenceValue.fallback	false	false	66	66
api.CSSVariableReferenceValue.variable	false	false	66	66
api.Cache	false	false	40	40
api.Cache.add	false	false	44	44
api.Cache.addAll	false	false	46	46
api.Cache.delete	false	false	43	43
api.Cache.keys	false	false	43	43
api.Cache.match	false	false	43	43
api.Cache.matchAll	false	false	47	47
api.Cache.put	false	false	43	43
api.Cache.worker_support	false	false	40	40
api.CacheStorage	false	false	43	43
api.CacheStorage.delete	false	false	40	40
api.CacheStorage.has	false	false	40	40
api.CacheStorage.keys	false	false	40	40
api.CacheStorage.match	false	false	54	54
api.CacheStorage.open	false	false	40	40
api.CacheStorage.secure_context_required	false	false	65	65
api.CacheStorage.worker_support	false	false	43	43
api.CanMakePaymentEvent	false	true	70	70
api.CanMakePaymentEvent.CanMakePaymentEvent	false	true	70	70
api.CanMakePaymentEvent.methodData	true	false	removed	removed
api.CanMakePaymentEvent.modifiers	true	false	removed	removed
api.CanMakePaymentEvent.paymentRequestOrigin	true	false	removed	removed
api.CanMakePaymentEvent.respondWith	false	true	70	70
api.CanMakePaymentEvent.topOrigin	true	false	removed	removed
api.CanvasCaptureMediaStreamTrack	false	false	51	51
api.CanvasCaptureMediaStreamTrack.canvas	false	false	51	51
api.CanvasCaptureMediaStreamTrack.requestFrame	false	false	51	51
api.CanvasFilter	true	false	113	113
api.CanvasFilter.CanvasFilter	true	false	113	113
api.CanvasGradient	false	false	1	18
api.CanvasGradient.addColorStop	false	false	1	18
api.CanvasPattern	false	false	1	18
api.CanvasPattern.setTransform	false	false	68	68
api.CanvasPattern.setTransform.dommatrix	false	false	68	68
api.CanvasRenderingContext2D	false	false	1	18
api.CanvasRenderingContext2D.arc	false	false	1	18
api.CanvasRenderingContext2D.arcTo	false	false	1	18
api.CanvasRenderingContext2D.beginPath	false	false	1	18
api.CanvasRenderingContext2D.bezierCurveTo	false	false	1	18
api.CanvasRenderingContext2D.canvas	false	false	1	18
api.CanvasRenderingContext2D.clearRect	false	false	1	18
api.CanvasRenderingContext2D.clip	false	false	1	18
api.CanvasRenderingContext2D.clip.path_parameter	false	false	36	36
api.CanvasRenderingContext2D.closePath	false	false	1	18
api.CanvasRenderingContext2D.createConicGradient	false	false	99	99
api.CanvasRenderingContext2D.createImageData	false	false	2	18
api.CanvasRenderingContext2D.createLinearGradient	false	false	1	18
api.CanvasRenderingContext2D.createPattern	false	false	1	18
api.CanvasRenderingContext2D.createRadialGradient	false	false	1	18
api.CanvasRenderingContext2D.direction	false	false	77	77
api.CanvasRenderingContext2D.drawFocusIfNeeded	false	false	37	37
api.CanvasRenderingContext2D.drawFocusIfNeeded.path_parameter	false	false	37	37
api.CanvasRenderingContext2D.drawImage	false	false	1	18
api.CanvasRenderingContext2D.drawImage.ImageBitmap_source_image	false	false	30	30
api.CanvasRenderingContext2D.drawImage.SVGImageElement_source_image	false	false	59	59
api.CanvasRenderingContext2D.ellipse	false	false	31	31
api.CanvasRenderingContext2D.fill	false	false	1	18
api.CanvasRenderingContext2D.fill.path_parameter	false	false	36	36
api.CanvasRenderingContext2D.fillRect	false	false	1	18
api.CanvasRenderingContext2D.fillStyle	false	false	1	18
api.CanvasRenderingContext2D.fillText	false	false	2	18
api.CanvasRenderingContext2D.filter	false	false	52	52
api.CanvasRenderingContext2D.font	false	false	2	18
api.CanvasRenderingContext2D.fontKerning	false	false	99	99
api.CanvasRenderingContext2D.fontStretch	false	true	99	99
api.CanvasRenderingContext2D.fontVariantCaps	false	true	99	99
api.CanvasRenderingContext2D.getContextAttributes	false	false	73	73
api.CanvasRenderingContext2D.getImageData	false	false	2	18
api.CanvasRenderingContext2D.getLineDash	false	false	23	25
api.CanvasRenderingContext2D.getTransform	false	false	68	68
api.CanvasRenderingContext2D.globalAlpha	false	false	1	18
api.CanvasRenderingContext2D.globalCompositeOperation	false	false	1	18
api.CanvasRenderingContext2D.imageSmoothingEnabled	false	false	30	30
api.CanvasRenderingContext2D.imageSmoothingQuality	false	false	54	54
api.CanvasRenderingContext2D.isContextLost	false	true	99	99
api.CanvasRenderingContext2D.isPointInPath	false	false	1	18
api.CanvasRenderingContext2D.isPointInPath.path_parameter	false	false	36	36
api.CanvasRenderingContext2D.isPointInStroke	false	false	26	26
api.CanvasRenderingContext2D.isPointInStroke.path_parameter	false	false	36	36
api.CanvasRenderingContext2D.letterSpacing	false	true	99	99
api.CanvasRenderingContext2D.lineCap	false	false	1	18
api.CanvasRenderingContext2D.lineDashOffset	false	false	23	25
api.CanvasRenderingContext2D.lineJoin	false	false	1	18
api.CanvasRenderingContext2D.lineTo	false	false	1	18
api.CanvasRenderingContext2D.lineWidth	false	false	1	18
api.CanvasRenderingContext2D.measureText	false	false	2	18
api.CanvasRenderingContext2D.miterLimit	false	false	1	18
api.CanvasRenderingContext2D.moveTo	false	false	1	18
api.CanvasRenderingContext2D.putImageData	false	false	2	18
api.CanvasRenderingContext2D.quadraticCurveTo	false	false	1	18
api.CanvasRenderingContext2D.rect	false	false	1	18
api.CanvasRenderingContext2D.reset	false	false	99	99
api.CanvasRenderingContext2D.resetTransform	false	false	31	31
api.CanvasRenderingContext2D.restore	false	false	1	18
api.CanvasRenderingContext2D.rotate	false	false	1	18
api.CanvasRenderingContext2D.roundRect	false	false	99	99
api.CanvasRenderingContext2D.save	false	false	1	18
api.CanvasRenderingContext2D.scale	false	false	1	18
api.CanvasRenderingContext2D.scrollPathIntoView	false	true	36	36
api.CanvasRenderingContext2D.setLineDash	false	false	23	25
api.CanvasRenderingContext2D.setTransform	false	false	2	18
api.CanvasRenderingContext2D.setTransform.matrix_parameter	false	false	68	68
api.CanvasRenderingContext2D.shadowBlur	false	false	1	18
api.CanvasRenderingContext2D.shadowColor	false	false	1	18
api.CanvasRenderingContext2D.shadowOffsetX	false	false	1	18
api.CanvasRenderingContext2D.shadowOffsetY	false	false	1	18
api.CanvasRenderingContext2D.stroke	false	false	1	18
api.CanvasRenderingContext2D.stroke.path_parameter	false	false	36	36
api.CanvasRenderingContext2D.strokeRect	false	false	1	18
api.CanvasRenderingContext2D.strokeStyle	false	false	1	18
api.CanvasRenderingContext2D.strokeText	false	false	2	18
api.CanvasRenderingContext2D.textAlign	false	false	2	18
api.CanvasRenderingContext2D.textBaseline	false	false	2	18
api.CanvasRenderingContext2D.textRendering	false	true	99	99
api.CanvasRenderingContext2D.transform	false	false	1	18
api.CanvasRenderingContext2D.translate	false	false	1	18
api.CanvasRenderingContext2D.wordSpacing	false	true	99	99
api.CaptureController	false	true	109	false
api.CaptureController.CaptureController	false	true	109	false
api.CaptureController.setFocusBehavior	false	true	109	false
api.CaretPosition	false	true	false	false
api.CaretPosition.getClientRect	false	true	false	false
api.CaretPosition.offset	false	true	false	false
api.CaretPosition.offsetNode	false	true	false	false
api.ChannelMergerNode	false	false	14	18
api.ChannelMergerNode.ChannelMergerNode	false	false	55	55
api.ChannelSplitterNode	false	false	14	18
api.ChannelSplitterNode.ChannelSplitterNode	false	false	55	55
api.CharacterData	false	false	1	18
api.CharacterData.after	false	false	54	54
api.CharacterData.appendData	false	false	1	18
api.CharacterData.before	false	false	54	54
api.CharacterData.data	false	false	1	18
api.CharacterData.deleteData	false	false	1	18
api.CharacterData.insertData	false	false	1	18
api.CharacterData.length	false	false	1	18
api.CharacterData.nextElementSibling	false	false	29	29
api.CharacterData.previousElementSibling	false	false	29	29
api.CharacterData.remove	false	false	24	25
api.CharacterData.replaceData	false	false	1	18
api.CharacterData.replaceWith	false	false	54	54
api.CharacterData.substringData	false	false	1	18
api.Client	false	false	40	40
api.Client.frameType	false	false	43	43
api.Client.id	false	false	40	40
api.Client.postMessage	false	false	40	40
api.Client.type	false	false	60	60
api.Client.url	false	false	40	40
api.Clients	false	false	40	40
api.Clients.claim	false	false	42	42
